Year,Month,CPC,HS Code,HS Description,Destination,Quantity,Sup. Unit,Gross Wt. (Kg),Net.Wt. (Kg),FOB Value (ETB),FOBValueUSD,Total tax (ETB),Total tax (USD)
2017,4,1000 100,7129090,#NAME?,"Korea, Democratic People's Rep. of",,,5.00 ,4,"3,219.45",132.94,0,0
2017,8,1000 100,7129090,#NAME?,Denmark,,,5.00 ,4,"3,281.09",135.49,0,0
2017,5,1000 100,7082000,"Beans, fresh or chilled",Kenya,,,5.00 ,4,312.44,12.9,0,0
2017,7,3052 506,61099000,#NAME?,United States,12,UN,5.10 ,4.1,374.09,15.45,0,0
2017,1,1000 101,24022000,Cigarettes containing tobacco,Germany,160,PKT,4.70 ,4.16,784.52,32.4,0,0
2017,2,1000 100,7129090,#NAME?,Nepal,,,5.00 ,4.25,"3,385.37",139.79,0,0
2017,7,1000 100,7129090,#NAME?,Jordan,,,5.00 ,4.25,"3,479.82",143.69,0,0
2017,12,1000 100,7129090,#NAME?,Romania,,,5.00 ,4.25,"4,085.50",168.7,0,0
2017,3,1000 101,24022000,Cigarettes containing tobacco,Germany,160,PKT,4.82 ,4.28,792.92,32.74,0,0
2017,5,1000 101,24022000,Cigarettes containing tobacco,Germany,160,PKT,4.82 ,4.28,801.89,33.11,0,0
2017,6,1000 101,24022000,Cigarettes containing tobacco,Germany,160,PKT,4.82 ,4.28,775.16,32.01,0,0
2017,8,1000 101,24022000,Cigarettes containing tobacco,Germany,160,PKT,4.82 ,4.28,813.71,33.6,0,0
2017,9,1000 101,24022000,Cigarettes containing tobacco,Germany,160,PKT,4.82 ,4.28,785.17,32.42,0,0
2017,10,1000 101,24022000,Cigarettes containing tobacco,Germany,160,PKT,4.82 ,4.28,820.62,33.89,0,0
2017,11,1000 101,24022000,Cigarettes containing tobacco,Germany,160,PKT,4.82 ,4.28,909.65,37.56,0,0
2017,12,1000 101,24022000,Cigarettes containing tobacco,Germany,160,PKT,4.82 ,4.28,953.32,39.37,0,0
2017,8,1000 100,12099100,"Vegetable seed, of a kind used for sowing",South Africa,,,7.71 ,4.28,"1,006.88",41.58,0,0
2017,7,1000 100,62149000,"SHAWLS, SCARVES, MUFFLERS, MANTILLAS, VEILS, ETC, OF OTHER TEXTILES MATERIALS",Canada,40,UN,14.00 ,4.3,"6,071.46",250.71,0,0
2017,3,1000 100,42022190,#NAME?,Belgium,22,UN,6.50 ,4.5,"6,902.69",285.04,0,0
2017,6,1000 100,12119000,"Other plants or parts, of a kind used in perfumery, pharmacy...etc, nes",United Arab Emirates,,,6.00 ,4.5,"2,382.02",98.36,0,0
2017,11,1000 100,64035900,#NAME?,United States,6,2UN,5.02 ,4.52,"8,815.75",364.03,0,0
2017,6,1000 100,7129090,#NAME?,Malta,,,5.30 ,4.54,"3,682.18",152.05,0,0
2017,7,1000 100,71031000,#NAME?,Kenya,,,5.20 ,4.55,"261,844.25",10812.46,0,0
2017,4,1000 101,24022000,Cigarettes containing tobacco,Germany,260,PKT,5.19 ,4.55,805.03,33.24,0,0
2017,3,1000 100,71031000,#NAME?,Thailand,,,5.51 ,4.58,"1,641,487.07",67782.71,0,0
2017,10,1000 100,7129090,#NAME?,Thailand,,,5.50 ,4.68,"4,456.32",184.02,0,0
2017,2,1000 100,8044000,"Avocados, fresh or dried",Netherlands,,,8.00 ,4.7,214.67,8.86,0,0
2017,7,1000 101,24022000,Cigarettes containing tobacco,Germany,160,PKT,4.82 ,4.82,650.69,26.87,0,0
2017,8,1000 100,97019000,#NAME?,United States,6,UN,6.00 ,5,421.85,17.42,0,0
2017,4,1000 100,92060010,#NAME?,Australia,2,UN,5.00 ,5,345.68,14.27,0,0
2017,3,1000 100,85371000,"-BOARDS...EQUIPPED WITH TWO/MORE APPARATUS OF 85.35/85.36, VOLTAGE =<1000V.",South Sudan,1,UN,5.00 ,5,458.27,18.92,0,0
2017,3,1000 100,85353000,"-Isolating switches and make-and-break switches, >1000 V",South Sudan,30,UN,5.00 ,5,"1,718.51",70.96,0,0
2017,7,1000 100,75089000,#NAME?,Germany,,,10.00 ,5,766.79,31.66,0,0
2017,6,1000 100,71179090,#NAME?,United States,,,5.00 ,5,941.32,38.87,0,0
2017,11,3052 505,71179090,#NAME?,Australia,,,5.40 ,5,"59,636.33",2462.59,0,0
2017,1,1000 100,71031000,#NAME?,Israel,,,5.44 ,5,"1,362,486.00",56261.78,0,0
2017,2,1000 100,64051000,#NAME?,Poland,7,2UN,6.00 ,5,"7,601.43",313.89,0,0
2017,2,1000 100,63019000,#NAME?,United States,,,10.00 ,5,"17,539.20",724.25,0,0
2017,7,1000 100,62149000,"SHAWLS, SCARVES, MUFFLERS, MANTILLAS, VEILS, ETC, OF OTHER TEXTILES MATERIALS",United Kingdom,15,UN,7.50 ,5,"10,407.93",429.78,0,0
2017,12,1000 100,62149000,"SHAWLS, SCARVES, MUFFLERS, MANTILLAS, VEILS, ETC, OF OTHER TEXTILES MATERIALS",Switzerland,50,UN,10.00 ,5,"27,449.10",1133.47,0,0
2017,10,1000 100,57025000,#NAME?,Germany,10,M2,7.00 ,5,945.42,39.04,0,0
2017,12,1000 100,44219090,#NAME?,Djibouti,8,UN,6.00 ,5,283.44,11.7,0,0
2017,12,1000 100,44209010,#NAME?,Djibouti,10,UN,6.00 ,5,505.36,20.87,0,0
2017,8,1000 100,42050000,"Articles of leather orof composition leather, nes",Israel,35,UN,6.00 ,5,"3,137.59",129.56,0,0
2017,7,1000 100,42022110,#NAME?,United Kingdom,10,UN,7.50 ,5,"20,868.84",861.75,0,0
2017,12,1000 100,42022110,#NAME?,United Arab Emirates,98,UN,10.00 ,5,"134,500.59",5554,0,0
2017,4,1000 100,41131000,LEATHER OF GOATS OR KIDS PREPARED AFTER TANNING OR CRUSTING..,"Taiwan, Province of China",,,5.00 ,5,"1,917.18",79.17,0,0
2017,9,1000 100,34060000,"Candles, tapers and the like",Australia,,,5.00 ,5,"4,909.25",202.72,0,0
2017,4,1000 100,27101200,#NAME?,France,,,5.00 ,5,373.95,15.44,0,0
2017,8,1000 100,27101200,#NAME?,France,,,5.00 ,5,"1,246.40",51.47,0,0
2017,12,1000 100,21033000,"Mustard flour and meal, prepared mustard",Canada,,,7.00 ,5,592.8,24.48,0,0
2017,4,1000 100,19059090,#NAME?,Netherlands,,,10.00 ,5,818.58,33.8,0,0
2017,11,1000 100,19059020,#NAME?,Germany,,,7.00 ,5,476.38,19.67,0,0
2017,6,1000 100,19041000,Prepared foods obtained by the swelling or roasting of cereals,Belgium,,,8.00 ,5,522.95,21.59,0,0
2017,1,1000 100,19019010,#NAME?,Canada,,,7.00 ,5,326.28,13.47,0,0
2017,12,1000 100,17029000,"Artificial honey, caramel and other sugars (incl. invert sugar), nes",Qatar,,,5.00 ,5,686.43,28.35,0,0
2017,12,1000 100,17029000,"Artificial honey, caramel and other sugars (incl. invert sugar), nes",Djibouti,,,5.00 ,5,686.22,28.34,0,0
2017,12,1000 100,17029000,"Artificial honey, caramel and other sugars (incl. invert sugar), nes",Canada,,,5.00 ,5,686.22,28.34,0,0
2017,10,1000 100,15152990,#NAME?,Netherlands,5,LTR,5.25 ,5,"1,612.76",66.6,0,0
2017,8,1000 100,15121100,Crude sunflower-seed and safflower oil,United States,5,LTR,6.00 ,5,105.66,4.36,0,0
2017,2,1000 100,13021300,Hop extract,Sweden,,,10.00 ,5,502.51,20.75,0,0
2017,10,1000 100,13019000,"NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)",Japan,,,8.00 ,5,"31,286.78",1291.94,0,0
2017,4,1000 100,12102000,"Hop cones, ground, powdered or in pellets; lupulin",Canada,,,6.00 ,5,576.84,23.82,0,0
2017,2,1000 100,12091000,#NAME?,Germany,,,6.00 ,5,341.38,14.1,0,0
2017,3,1000 100,12075000,#NAME?,Switzerland,,,6.50 ,5,760.22,31.39,0,0
2017,9,1000 100,12075000,#NAME?,Netherlands,,,5.00 ,5,627.48,25.91,0,0
2017,4,1000 100,12040000,Linseed,Finland,,,10.00 ,5,969.08,40.02,0,0
2017,5,1000 100,12040000,Linseed,Finland,,,10.00 ,5,693.57,28.64,0,0
2017,1,1000 100,11071000,Malt not roasted,United States,,,7.00 ,5,321.18,13.26,0,0
2017,5,1000 100,11062000,"Flour, meal and powder of sago or of roots or tubers of 0714",Netherlands,,,7.00 ,5,150.46,6.21,0,0
2017,6,1000 100,11062000,"Flour, meal and powder of sago or of roots or tubers of 0714",Belgium,,,8.00 ,5,483.73,19.97,0,0
2017,7,1000 100,11062000,"Flour, meal and powder of sago or of roots or tubers of 0714",Switzerland,,,5.50 ,5,291.58,12.04,0,0
2017,11,1000 100,11062000,"Flour, meal and powder of sago or of roots or tubers of 0714",United Kingdom,,,10.00 ,5,604.3,24.95,0,0
2017,9,1000 100,11061000,"Flour, meal and powder of the dried leguminous vegetables of 0713",Finland,,,10.00 ,5,706.94,29.19,0,0
2017,5,1000 100,11029000,"Other cereal flour, nes",Finland,,,10.00 ,5,693.57,28.64,0,0
2017,9,1000 100,11029000,"Other cereal flour, nes",Switzerland,,,7.00 ,5,"1,088.71",44.96,0,0
2017,9,1000 100,11029000,"Other cereal flour, nes",Finland,,,9.00 ,5,588.14,24.29,0,0
2017,5,1000 100,9109900,"Other spices, nes",Finland,,,10.00 ,5,693.57,28.64,0,0
2017,7,1000 100,9109900,"Other spices, nes",Netherlands,,,15.00 ,5,"1,756.11",72.52,0,0
2017,8,1000 100,9109900,"Other spices, nes",Switzerland,,,7.00 ,5,"3,879.61",160.2,0,0
2017,8,1000 100,9109900,"Other spices, nes",Finland,,,10.00 ,5,704.43,29.09,0,0
2017,10,1000 100,9109900,"Other spices, nes",Finland,,,8.00 ,5,952.2,39.32,0,0
2017,12,1000 100,9109900,"Other spices, nes",Switzerland,,,7.00 ,5,"4,755.27",196.36,0,0
2017,12,1000 100,9109900,"Other spices, nes",Norway,,,7.00 ,5,"3,853.29",159.12,0,0
2017,8,1000 100,9109100,Spice mixtures,Germany,,,6.00 ,5,"2,770.19",114.39,0,0
2017,11,1000 100,9109100,Spice mixtures,Norway,,,7.00 ,5,"1,040.42",42.96,0,0
2017,8,1000 100,9103000,Turmeric (curcuma),United States,,,6.00 ,5,399.17,16.48,0,0
2017,3,1000 100,9083100,#NAME?,Switzerland,,,6.50 ,5,"1,257.52",51.93,0,0
2017,12,1000 100,9083100,#NAME?,Canada,,,6.00 ,5,"3,684.51",152.15,0,0
2017,6,1000 100,9061900,#NAME?,Switzerland,,,7.00 ,5,"2,568.84",106.08,0,0
2017,6,1000 100,9061900,#NAME?,Norway,,,7.00 ,5,"1,801.54",74.39,0,0
2017,7,1000 100,9061900,#NAME?,Switzerland,,,7.00 ,5,"3,944.60",162.89,0,0
2017,8,1000 100,9041200,"Pepper, crushed or ground",Finland,,,10.00 ,5,704.43,29.09,0,0
2017,12,1000 100,9041100,Dried pepper (excl. crushed or ground),Canada,,,6.00 ,5,"1,768.50",73.03,0,0
2017,1,1000 100,9022000,"Green tea,whether or not flavoured, nes",Switzerland,,,7.00 ,5,746.13,30.81,0,0
2017,2,1000 100,9022000,"Green tea,whether or not flavoured, nes",Canada,,,7.00 ,5,"1,250.35",51.63,0,0
2017,2,1000 100,9021000,"Green tea,whether or not flavoured, in immediate packings",United States,,,10.00 ,5,"1,137.94",46.99,0,0
2017,10,1000 100,9012100,"Roasted coffee, not decaffeinated",Norway,,,5.15 ,5,"6,795.70",280.62,0,0
2017,3,1000 100,8101000,"Strawberries, fresh",United Arab Emirates,,,7.00 ,5,211.69,8.74,0,0
2017,7,1000 100,8101000,"Strawberries, fresh",Ghana,,,8.00 ,5,280.72,11.59,0,0
2017,7,1000 100,8054000,"Grapefruit, fresh or dried",Djibouti,,,10.00 ,5,187.31,7.73,0,0
2017,8,1000 100,8054000,"Grapefruit, fresh or dried",Djibouti,,,10.00 ,5,188.02,7.76,0,0
2017,11,1000 100,8054000,"Grapefruit, fresh or dried",Djibouti,,,15.00 ,5,218.67,9.03,0,0
2017,8,1000 100,7132000,"Dried chickpeas, shelled",United States,,,6.00 ,5,105.66,4.36,0,0
2017,6,1000 100,7099900,#NAME?,United Arab Emirates,,,7.00 ,5,657.27,27.14,0,0
2017,4,1000 100,6021000,UNROOTED CUTTINGS AND SLIPS,Kenya,"1,000",UN,12.00 ,5,832.68,34.38,0,0
2017,9,1000 100,7129090,#NAME?,Algeria,,,6.00 ,5.1,"4,202.78",173.55,0,0
2017,9,1071 100,6031100,#NAME?,Cameroon,,,6.00 ,5.28,480.72,19.85,0,0
2017,4,1000 100,71031000,#NAME?,United States,,,6.20 ,5.35,"604,544.37",24963.74,0,0
2017,4,1000 100,7129090,#NAME?,Morocco,,,6.40 ,5.44,"4,387.92",181.19,0,0
2017,3,1000 100,7129090,#NAME?,Malta,,,7.00 ,5.95,"4,761.42",196.62,0,0
2017,10,1000 100,7129090,#NAME?,Austria,,,7.00 ,5.95,"5,672.16",234.22,0,0
2017,6,1000 100,71031000,#NAME?,Germany,,,6.30 ,6,"535,129.50",22097.36,0,0
2017,8,1000 100,70181010,"---Hand made Glass beads ,imitation pearls ...",United States,21,UN,7.00 ,6,"3,191.72",131.8,0,0
2017,4,1000 100,64051000,#NAME?,Canada,8,2UN,7.00 ,6,"9,517.90",393.03,0,0
2017,5,1000 100,64051000,#NAME?,Canada,7,2UN,7.00 ,6,"9,746.54",402.47,0,0
2017,3,1000 100,62149000,"SHAWLS, SCARVES, MUFFLERS, MANTILLAS, VEILS, ETC, OF OTHER TEXTILES MATERIALS",New Zealand,20,UN,7.00 ,6,"6,415.78",264.93,0,0
2017,6,1000 100,62149000,"SHAWLS, SCARVES, MUFFLERS, MANTILLAS, VEILS, ETC, OF OTHER TEXTILES MATERIALS",Netherlands,35,UN,7.50 ,6,"13,715.57",566.36,0,0
2017,3,1000 100,59019000,#NAME?,United States,72,M,7.50 ,6,"8,238.96",340.22,0,0
2017,10,1000 100,46021910,#NAME?,Germany,,,10.00 ,6,"1,299.95",53.68,0,0
2017,10,3052 505,42031000,#NAME?,Israel,4,UN,6.37 ,6,"4,708.77",194.44,0,0
2017,6,1000 100,42022110,#NAME?,Netherlands,2,UN,7.50 ,6,"1,007.14",41.59,0,0
2017,12,1000 100,41131000,LEATHER OF GOATS OR KIDS PREPARED AFTER TANNING OR CRUSTING..,Italy,,,8.00 ,6,"10,068.06",415.75,0,0
2017,3,1000 100,13023900,"Mucilages and thickeners, derived from vegetable products, nes",United States,,,9.00 ,6,606.57,25.05,0,0
2017,10,1000 100,12101000,"Hop cones (excl. ground, powdered or pellets), fresh or dried",Australia,,,15.00 ,6,992.69,40.99,0,0
2017,7,1000 100,9022000,"Green tea,whether or not flavoured, nes",United States,,,10.00 ,6,"1,936.42",79.96,0,0
2017,10,1000 100,9022000,"Green tea,whether or not flavoured, nes",Canada,,,10.00 ,6,"1,139.00",47.03,0,0
2017,11,1000 100,7092000,"Asparagus, fresh or chilled",Djibouti,,,15.00 ,6,"1,610.69",66.51,0,0
2017,3,1071 100,6021000,UNROOTED CUTTINGS AND SLIPS,"Korea, Republic of",200,UN,8.00 ,6,"7,270.05",300.21,0,0
2017,8,1000 100,6021000,UNROOTED CUTTINGS AND SLIPS,Italy,"4,500",UN,7.00 ,6,"5,360.30",221.35,0,0
2017,8,1071 100,6021000,UNROOTED CUTTINGS AND SLIPS,South Africa,"6,427",UN,10.00 ,6,"1,747.59",72.16,0,0
2017,12,1000 100,6021000,UNROOTED CUTTINGS AND SLIPS,Canada,"1,000",UN,12.00 ,6,977.21,40.35,0,0
2017,6,1000 100,5119990,"---OTHER ANIMAL PRODUCTS ,DEAD ANIMAL OF CHAP .1",Hong Kong,,,6.20 ,6,"111,679.20",4611.62,0,0
2017,11,1000 100,71031000,#NAME?,United States,,,7.83 ,6.09,"1,268,776.43",52392.19,0,0
2017,8,1000 100,7129090,#NAME?,Slovakia,,,7.30 ,6.21,"5,107.97",210.93,0,0
2017,7,1000 100,7129090,#NAME?,Belgium,,,7.50 ,6.38,"5,228.54",215.9,0,0
2017,7,1000 100,7129090,#NAME?,Denmark,,,7.50 ,6.38,"5,228.54",215.9,0,0
2017,2,1000 100,62143000,"SHAWLS, SCARVES, MUFFLERS, MANTILLAS, VEILS, ETC, OF SYNTHETIC FIBRES",United States,57,UN,7.00 ,6.5,"9,091.25",375.41,0,0
2017,12,1000 100,41131000,LEATHER OF GOATS OR KIDS PREPARED AFTER TANNING OR CRUSTING..,Hong Kong,,,8.00 ,6.5,"6,584.07",271.88,0,0
2017,4,1000 100,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,"Taiwan, Province of China",,,7.00 ,6.5,"4,855.05",200.48,0,0
2017,1,1000 100,71031000,#NAME?,Zambia,,,7.20 ,6.75,"1,221,582.60",50443.39,0,0
2017,12,1000 100,96063000,-Button moulds and other parts of buttons; button blank,Italy,,,8.80 ,6.8,"2,586.79",106.82,0,0
2017,5,1000 100,7129090,#NAME?,Pakistan,,,8.00 ,6.8,"5,496.87",226.98,0,0
2017,7,1000 100,7129090,#NAME?,Finland,,,8.00 ,6.8,"5,562.72",229.7,0,0
2017,6,1000 100,6031100,#NAME?,United Kingdom,,,7.73 ,6.81,651.14,26.89,0,0
2017,6,1000 100,42022900,#NAME?,Sweden,7,UN,17.07 ,6.87,"6,490.42",268.01,0,0
2017,5,1000 100,6031100,#NAME?,Singapore,,,7.81 ,6.88,613.29,25.32,0,0
2017,8,1000 100,15121990,#NAME?,Germany,6,LTR,8.77 ,6.89,"2,012,801.61",83115.58,0,0
2017,6,1000 100,40159090,#NAME?,France,223,UN,6.90 ,6.9,"8,312.29",343.24,0,0
2017,8,1000 100,39269090,#NAME?,United States,,,8.00 ,6.9,"2,432.12",100.43,0,0
2017,5,1000 100,97019000,#NAME?,United States,8,UN,8.00 ,7,927.08,38.28,0,0
2017,5,1000 100,96159000,#NAME?,Canada,30,UN,10.00 ,7,"2,085.93",86.14,0,0
2017,4,1000 100,66020090,#NAME?,United Kingdom,11,UN,8.00 ,7,344.94,14.24,0,0
2017,5,1000 100,64051000,#NAME?,Switzerland,9,2UN,8.00 ,7,"11,574.04",477.93,0,0
2017,11,1000 100,64051000,#NAME?,Germany,9,2UN,8.00 ,7,"6,814.82",281.41,0,0
2017,5,1000 100,63052000,#NAME?,United Kingdom,,,7.50 ,7,"12,365.44",510.61,0,0
2017,10,1000 100,63019000,#NAME?,United States,,,8.00 ,7,"17,901.48",739.21,0,0
2017,1,1000 100,62052000,MEN'S OR BOYS' SHIRTS OF COTTON.,United States,13,UN,8.00 ,7,"9,464.73",390.83,0,0
2017,1,1000 100,62044200,#NAME?,United States,3,UN,7.00 ,7,"2,922.53",120.68,0,0
2017,1,1000 100,61071100,"--MEN'S OR BOYS' UNDERPANTS AND BRIEFS OF COTTON, KNITTED OR CROCHETED",United States,10,UN,7.00 ,7,"6,169.79",254.77,0,0
2017,4,1000 100,49011000,#NAME?,United Kingdom,,,10.00 ,7,"1,004.09",41.46,0,0
2017,9,1000 100,44201010,#NAME?,United States,,,9.00 ,7,"2,349.05",97,0,0
2017,6,1000 100,22042900,#NAME?,Switzerland,6,LTR,7.00 ,7,135.29,5.59,0,0
2017,9,1000 100,8054000,"Grapefruit, fresh or dried",Djibouti,,,10.00 ,7,263.92,10.9,0,0
2017,2,1000 100,6021000,UNROOTED CUTTINGS AND SLIPS,Kenya,"1,400",UN,12.00 ,7,"1,022.04",42.2,0,0
2017,5,1000 100,6021000,UNROOTED CUTTINGS AND SLIPS,South Africa,"3,800",UN,8.00 ,7,"5,265.81",217.44,0,0
2017,8,1000 100,6021000,UNROOTED CUTTINGS AND SLIPS,Australia,"1,500",UN,12.00 ,7,"2,700.93",111.53,0,0
2017,10,1000 100,11061000,"Flour, meal and powder of the dried leguminous vegetables of 0713",United Kingdom,,,7.04 ,7.04,"1,691.07",69.83,0,0
2017,8,1000 100,6031100,#NAME?,Japan,,,8.00 ,7.04,639.29,26.4,0,0
2017,5,1000 100,42022900,#NAME?,Italy,12,UN,8.50 ,7.09,"15,217.96",628.4,0,0
2017,1,1000 100,42022900,#NAME?,Sweden,14,UN,11.09 ,7.34,"8,627.43",356.26,0,0
2017,10,3052 505,42021190,#NAME?,Israel,5,UN,8.00 ,7.35,"5,885.97",243.05,0,0
2017,6,1000 100,62149000,"SHAWLS, SCARVES, MUFFLERS, MANTILLAS, VEILS, ETC, OF OTHER TEXTILES MATERIALS",France,50,UN,10.00 ,7.5,"33,037.22",1364.22,0,0
2017,12,1000 100,62149000,"SHAWLS, SCARVES, MUFFLERS, MANTILLAS, VEILS, ETC, OF OTHER TEXTILES MATERIALS",Djibouti,30,UN,10.00 ,7.5,"10,958.77",452.53,0,0
2017,12,1000 100,57033000,#NAME?,Djibouti,11,M2,10.00 ,7.5,"9,803.84",404.83,0,0
2017,6,1000 100,42022110,#NAME?,France,29,UN,10.00 ,7.5,"5,440.49",224.66,0,0
2017,4,1000 100,71132000,Articles of jewellery... of base metal clad with precious metal,United States,,,7.90 ,7.65,"63,506.48",2622.4,0,0
2017,3,1000 100,71031000,#NAME?,United Arab Emirates,,,8.50 ,7.65,"1,798,509.12",74266.69,0,0
2017,3,1000 100,7129090,#NAME?,Thailand,,,9.00 ,7.65,"6,142.42",253.64,0,0
2017,3,1000 100,7129090,#NAME?,Democratic republic of the Congo,,,9.00 ,7.65,"6,127.72",253.03,0,0
2017,5,1000 100,7129090,#NAME?,China,,,9.00 ,7.65,"6,197.90",255.93,0,0
2017,5,1000 100,7129090,#NAME?,Morocco,,,9.00 ,7.65,"6,183.98",255.36,0,0
2017,6,1000 100,7129090,#NAME?,Sierra Leone,,,9.00 ,7.65,"6,229.60",257.24,0,0
2017,8,1000 100,7129090,#NAME?,Mozambique,,,9.00 ,7.65,"6,287.03",259.61,0,0
2017,9,1000 100,7129090,#NAME?,Zambia,,,9.00 ,7.65,"6,299.00",260.11,0,0
2017,10,1000 100,7129090,#NAME?,Central African Republic,,,9.00 ,7.65,"7,301.16",301.49,0,0
2017,10,1000 100,7129090,#NAME?,Algeria,,,9.00 ,7.65,"7,301.16",301.49,0,0
2017,10,1000 100,7129090,#NAME?,Brazil,,,9.00 ,7.65,"6,321.41",261.03,0,0
2017,12,1000 100,7129090,#NAME?,"Korea, Democratic People's Rep. of",,,9.00 ,7.65,"7,353.91",303.67,0,0
2017,5,1000 100,41139000,#NAME?,Philippines,,,8.00 ,7.66,"1,427.09",58.93,0,0
2017,5,1000 100,27090000,"Petroleum oils and oils obtained from bituminous minerals, crude",China,22,LTR,41.21 ,7.7,"115,885.50",4785.32,0,0
2017,7,1000 100,7129090,#NAME?,Sri Lanka,,,9.30 ,7.9,"6,472.36",267.27,0,0
2017,1,1000 100,7129090,#NAME?,Malaysia,,,9.30 ,7.91,"6,293.05",259.86,0,0
2017,9,1000 100,7129090,#NAME?,Burkina Faso,,,9.30 ,7.91,"6,523.91",269.39,0,0
2017,6,1000 100,71031000,#NAME?,Hong Kong,,,10.60 ,7.98,"1,497,600.44",61841.13,0,0
2017,4,1000 100,92060010,#NAME?,United Kingdom,4,UN,9.00 ,8,459.92,18.99,0,0
2017,2,1000 100,82052000,.Hammers and sledge hammers,South Sudan,2,UN,8.00 ,8,"5,200.97",214.77,0,0
2017,7,1000 100,73269090,#NAME?,Thailand,3,UN,17.00 ,8,"2,385.14",98.49,0,0
2017,9,1000 100,73239990,#NAME?,Netherlands,10,UN,10.00 ,8,153.46,6.34,0,0
2017,8,1000 100,73239300,"Table, kitchen or household articles... of stainless steel",United States,50,UN,9.00 ,8,468.72,19.36,0,0
2017,3,1000 100,71171910,--- IMITATION JEWELLERY WETHER OR NOT PLATED WITH PRECIOUS METAL;HAND MADE,Lebanon,,,10.00 ,8,560.16,23.13,0,0
2017,3,1000 100,67042000,#NAME?,Switzerland,,,10.00 ,8,925.99,38.24,0,0
2017,8,1000 100,64051000,#NAME?,United Kingdom,10,2UN,9.00 ,8,"11,457.01",473.1,0,0
2017,9,1000 100,64051000,#NAME?,Germany,9,2UN,9.00 ,8,"9,590.87",396.04,0,0
2017,11,3052 505,62149000,"SHAWLS, SCARVES, MUFFLERS, MANTILLAS, VEILS, ETC, OF OTHER TEXTILES MATERIALS",Canada,22,UN,10.00 ,8,"11,658.16",481.41,0,0
2017,7,1000 100,46021910,#NAME?,Sweden,,,9.00 ,8,584.84,24.15,0,0
2017,3,1000 100,44190010,#NAME?,France,,,10.00 ,8,"1,145.74",47.31,0,0
2017,3,1000 100,42022190,#NAME?,Norway,10,UN,10.00 ,8,"12,346.56",509.83,0,0
2017,4,1000 100,21039000,#NAME?,United States,,,16.00 ,8,"1,738.95",71.81,0,0
2017,1,1000 100,9109900,"Other spices, nes",Netherlands,,,20.00 ,8,"4,309.18",177.94,0,0
2017,4,1000 100,9109900,"Other spices, nes",Finland,,,15.00 ,8,"1,751.87",72.34,0,0
2017,6,1000 100,9109900,"Other spices, nes",Norway,,,12.00 ,8,"1,857.97",76.72,0,0
2017,7,1000 100,9109100,Spice mixtures,Norway,,,9.00 ,8,560.44,23.14,0,0
2017,4,1000 100,2069000,"Frozen edible offal of sheep, goats, horses...",United Arab Emirates,,,8.00 ,8,700.58,28.93,0,0
2017,6,1000 100,7129090,#NAME?,Malaysia,,,9.50 ,8.07,"6,589.73",272.11,0,0
2017,11,1000 100,7129090,#NAME?,Central African Republic,,,9.50 ,8.07,"7,734.97",319.4,0,0
2017,2,1000 100,7129090,#NAME?,Ghana,,,9.50 ,8.08,"6,428.29",265.45,0,0
2017,3,1000 100,7129090,#NAME?,Senegal,,,9.50 ,8.08,"6,479.93",267.58,0,0
2017,4,1000 100,7129090,#NAME?,Guinea,,,9.50 ,8.08,"6,517.35",269.12,0,0
2017,5,1000 100,7129090,#NAME?,Senegal,,,9.50 ,8.08,"6,554.48",270.66,0,0
2017,5,1000 100,7129090,#NAME?,Cameroon,,,9.50 ,8.08,"6,546.28",270.32,0,0
2017,9,1000 100,7129090,#NAME?,Denmark,,,9.50 ,8.08,"6,664.12",275.18,0,0
2017,10,1000 100,7129090,#NAME?,Burkina Faso,,,9.50 ,8.08,"6,684.11",276.01,0,0
2017,11,1000 100,7129090,#NAME?,"Korea, Democratic People's Rep. of",,,9.50 ,8.08,"7,730.19",319.21,0,0
2017,12,1000 100,7129090,#NAME?,Austria,,,9.50 ,8.08,"7,760.86",320.47,0,0
2017,10,1000 100,71031000,#NAME?,Hong Kong,,,10.00 ,8.1,"864,104.04",35681.86,0,0
2017,2,1000 100,7129090,#NAME?,Egypt,,,9.60 ,8.16,"6,522.39",269.33,0,0
2017,7,1000 100,7129090,#NAME?,Italy,,,9.60 ,8.16,"6,669.27",275.4,0,0
2017,5,1000 100,71031000,#NAME?,United Arab Emirates,,,9.60 ,8.33,"1,895,008.42",78251.49,0,0
2017,5,1000 100,7129090,#NAME?,Italy,,,9.80 ,8.33,"6,757.28",279.03,0,0
2017,6,1000 100,7129090,#NAME?,Sri Lanka,,,9.80 ,8.33,"6,774.54",279.74,0,0
2017,9,1000 100,7129090,#NAME?,"Taiwan, Province of China",,,9.80 ,8.33,"6,864.54",283.46,0,0
2017,2,1000 100,42022110,#NAME?,Norway,17,UN,10.34 ,8.34,"17,026.95",703.1,0,0
2017,7,1000 100,42050000,"Articles of leather orof composition leather, nes",United States,78,UN,8.79 ,8.38,"11,987.25",495,0,0
2017,1,1000 100,61051000,"-MEN'S OR BOYS' SHIRTS OF COTTON, KNITTED OR CROCHETED",United Republic of Tanzania,9,UN,10.00 ,8.5,"5,096.58",210.46,0,0
2017,7,1000 100,7129090,#NAME?,Thailand,,,10.00 ,8.5,"6,953.40",287.13,0,0
